Time (s),Reconfigurable Path,Generic Path
587,1514.2326471297488,934.1324794341374
588,2018.0083616773136,929.8377375844266
589,1966.6506928192277,963.0600353691544
590,2469.216799385791,956.7082389866114
591,2427.283071254595,1051.954988938435
592,1912.138183516349,1052.568442111924
593,2361.631067805299,932.3169123405073
594,2385.7622258366996,1035.740666833036
595,2301.4678987632783,952.773415481947
596,2353.6962996925245,913.7347826864241
597,2282.352958343512,1000.6885859010171
598,2327.1256645717704,1085.9041653171455
599,2319.9025781533974,995.5130386846525
600,2352.877855160961,987.0537457572609
601,2413.888019817643,1186.3967695537447
602,2455.5096631287925,1150.7168262467894
603,2414.3023214059867,1280.6863979144218
604,2477.9610238659798,1263.343251342549
605,2288.200708752065,1205.3857260197726
606,2298.878445204395,1140.3740276279677
607,2137.115091077763,1308.3722980195867
608,2217.905852982282,1135.375722780359
609,2091.5698522064713,908.5547302608591
610,2065.0086965689206,911.3596142210372
611,2021.1882541734053,1007.7281728978194
612,2024.072978296319,937.532813988144
613,1964.0351242104348,814.2778755620037
614,2089.288755647999,793.2889051665209
615,2023.4318688774335,770.0285176790068
616,1916.002161410533,815.8721432931691
617,1734.4156866838457,843.4382942279176
618,1669.997584133972,1027.284449799679
619,1693.071861616286,1049.151247078348
620,1679.6181677033856,1147.5992273931558
621,1813.3346975053762,1168.7427355097025
622,1901.3076273722993,1360.511099804959
623,1806.4228035105957,1346.736334462287
624,1942.5773245894386,1313.479261470937
625,1942.0199316580395,1291.4240429734257
626,2068.026867021843,1446.820355148875
627,1990.491207946099,1585.164089567589
628,1988.4307532612881,1620.1264160202738
629,1906.8379108128008,1688.2404557780194
630,1685.0072021509948,1669.5285986681588
631,1628.6776172692287,1657.1761254078697
632,1815.4299635780874,1720.1705394428475
633,1789.4839378541362,1884.1457510513658
634,1736.6881128724935,1761.9935165566744
635,1804.2376433083791,1873.7019965969023
636,2007.7160928282274,1802.4481923193755
637,1969.997092231501,1767.7967798901866
638,2005.0523009153949,1696.8045091631172
639,2095.386535431866,1789.441746949224
640,2064.897246110505,1719.710623791757
641,2101.600192842954,1757.4181733651583
642,2085.7699953194037,1659.3004419989327
643,2049.1043993856,1854.392876076029
644,2111.5938180001053,1793.4598999804896
645,1979.3378480594663,1657.0953199260261
646,1877.5325364426649,1608.2216843658678
647,1746.7442875569345,1373.2627605176042
648,1740.591366495144,1387.0085074360368
649,1766.38956651958,1574.6811203222583
650,1744.8322464077044,1465.4649521989793
651,1831.2502691064865,1402.5560567724494
652,1910.5330855266066,1322.289640279366
653,1845.1041677826931,1326.5789503906724
654,1746.2658917043689,1492.700917270454
655,1690.549049794546,1454.380115186957
656,1697.555326890245,1207.1214897677296
657,1594.4581892641374,1427.3455220975707
658,1497.1286726001563,1367.2539261974323
659,1424.255182204276,1371.876119117272
660,1334.4909937110253,1427.312431262696
661,1393.377321668746,1396.0096451997667
662,1390.8332633078016,1231.6951523958253
663,1388.6965630631532,1544.0374365592425
664,1444.8880815164973,1543.4238713748696
665,1456.7498485420258,1518.52479064671
666,1565.6812501037682,1435.1300769513202
667,1486.5996332485615,1213.1731083124496
668,1565.1993146337122,1383.2597485069452
669,1559.284786581334,1480.811858826001
670,1656.4097757920865,1275.7646165815154
671,1635.5472498508623,1343.5822650905657
672,1620.5984593721737,1413.5416402028332
673,1577.3617937962902,1469.0238791256982
674,1458.3908908747114,1428.2368366216585
675,1607.4688100233402,1533.5534349662346
676,1606.0154690128074,1466.738426604964
677,1623.0930443898399,1662.4345706822344
678,1672.0618560909936,1526.5967457523088
679,1673.1348358451266,1444.9474506844092
680,1665.5318494160404,1443.3854801966256
681,1736.1910450926566,1504.1412790662116
682,1802.999964078521,1390.8875455574648
683,1690.7630413155719,1493.0226580441486
684,1701.4118484423168,1506.39462221323
685,1706.8611970043214,1352.6978269576382
686,1631.9612354475335,1236.4085724093181
687,1611.2547312302872,1025.680228046124
688,1671.5386938660333,1286.1767723895623
689,1653.451789855564,1091.3568136636825
690,1724.0795929028984,941.8068310396241
691,1670.1367874063733,1077.3321561840978
692,1676.2855295698525,1149.064319377562
693,1674.6666055565001,931.9123217699597
694,1724.2742488626886,757.6222653184052
695,1720.937731357855,802.0668142462448
696,1592.421651057488,995.4905779796355
697,1510.4904740990553,1158.7642511563329
698,1540.7595687891094,1049.728222209052
699,1439.017530759063,1028.0295008455205
700,1274.7970046417204,1063.2684341897216
701,1304.901460089489,907.6627449086507
702,1388.793806440041,809.6794404667562
703,1453.248471382107,808.6188221661665
704,1490.2674935439913,756.2839461361456
